url,label,source,verified,collected_date
http://123gems.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123giftstore.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123halal.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123luggage.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123medicalequipment.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123packaging.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123pens.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123spices.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123stationery.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123sugarfree.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://123xtz.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://125iekmqxu0f3hj.wsparcie.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://128kbts.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://12plan.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://133uwejiv5.chasinlinwsk.digital,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1347superbetin.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1350euro-maxima.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://138259.techland-analysis.cyou,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://13dost2.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://13et.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://13rttl.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://140385.techland-aka.cyou,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://143k.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://151d9fc576f8.net-nf.digital,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://153in.net,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://156198google.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://15dljl.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1612bejoguy7.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1612fogifui8.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1612pilacai3.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1612vyrinio9.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1612zuvajui3.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://165-154-241-145.cpanel.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://166018.web.zcom.it,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://16633chevalin.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1688sagamecom.info,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1712bezubie0.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1712ditysue4.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1712gemubui9.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://17352762-coinbase.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://17usys7.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1800ortho.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://180out.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://18727.newtonschools.top,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1878.info,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://18996.newtonschools.top,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://18zheo.hair,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://19-59-og.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://19-59-rg.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1900892.cc,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1accessories.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1afss.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1aj3l3avivzg-ft4xh3ph.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1and1customer.b4a.app,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1asphaltcalculator.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1batteries.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bdjh.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1beautyproducts.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bek97gj.jhycbhe.es,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bestslot.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bkn2.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bodyfitness.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bt2wc.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1bvdxq.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1c0a6.biuro-nf.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1c425.subskrypcja.space,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1c4870c9-27ed-4833-b10e-50995590f6d2-00-1kn536j0v5d2u.janeway.replit.dev,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1c9m5j.cc,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1clickebooks.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1clickpe.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1clickvideo.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1clickwebsite.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1clinical.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1cs21cs.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1cvbnm.cc,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1d-my.support,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1d79.net-zaplac.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1dapp1e.com.es,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1dayacuvuecontacts.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1dentalsupplies.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1dr2td.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1equipment.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1euro-voyance.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1f9hrpoetmvsj8u.tttfatc.pl,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1g-profitsystem.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1generator.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1generators.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1gsg.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1gvf2.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1gvv7g.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1hbsb.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1herbalcare.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1hfgc.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1homesecurity.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1hshy3.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1hsv.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1hvwv.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1i6ode42hc7mx9b.netfx0.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1instruments.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1ip6aw.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1jndjn.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1k-dailyprofit-tech.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1k-dailyprofitapp.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1k7hqbq.cn,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1kdailyprofitapp.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1kdailyprofitstech.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1kdailys.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1kitchenware.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1laboratory.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1lkjmn.cc,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1masala.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1medicalequipment.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1mobileaccessories.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1mtc.org,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1novelty.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1nvu.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1optical.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1pellet.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1pl1.lol,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1profitable.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1q5rld.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1qmn2w.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1qz5sk.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1rdre1.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1rdth.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1rfsffs.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1scrap.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1sh.co,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1snacks.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1st-defence.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1st-to-the-finish-line.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1sugarfree.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1tdeasyweb.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1tftdctr2.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1tradestrategy.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1tvjhs.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1uklogisitcs.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1vgts.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1vgvg2.cfd,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1vodfhy.top,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1w34da.icu,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1win-zerkalor1.store,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1winbet-uz.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1wni.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1xeasycash.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1xkenya.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1yehu.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1yhdcv3e3.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://1zoommeetings.mbcc-tech.pl,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://200l9lawi.zeabur.app,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://202307051011295385924.onamaeweb.jp,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2025--blackfriday.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2025-soft.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2025blackfriday.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2025growline2026.ru,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2025liquidation.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://203sportslab.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://21-05-0lx-pl.help,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://213316gg.icu,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://21355tp.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2135655rn.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://213alacarte.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://213rn56.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://215313yk.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://216311ga.top,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://216gg12.top,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://218f6cbf.site,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://218risl19.shop,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://219luxelash.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://21xo.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://222travel.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2257032025.carettoni.it,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://225sr9.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://22mars.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://232dosl2.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://23dos83.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24-7cryptocurrenciez.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24-id.pl,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24-news-hot.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24-topnewseu.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://2403003a0648715a3b0675e3b2f033a3.myxstalk.sbs,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://241926.pro,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://244dos4.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://247favsdeals.world,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24dos22.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24dos8.lat,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24eunews.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24expressnews.com,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
http://24linklinkmedia.online,phishing,phishing_army,yes,2025-11-02T15:15:17.464087
